Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
['GEM/2025/B/6784683'],"PROFESSIONAL VIDEO MONITOR- 18.5""",[4],Ministry of Defence Department of Defence Production,2025-10-13T17:21:43Z,2025-10-13T17:21:43Z,No
['GEM/2025/B/6782460'],"SH/PL, PROF SHT, 900-1100X5000, 0.65 MM TCT,SH/PL, PROF SHT, 900-1100X6000, 0.65 MM TCT,SH/PL, PRO ",[850],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-16T10:28:51Z,2025-10-16T10:28:51Z,No
['GEM/2025/B/6760458'],"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9,Title10,Title11,Title12,Title13,Titl",[164],PMO Department of Atomic Energy,2025-10-07T11:05:07Z,2025-10-07T11:05:07Z,No
['GEM/2025/B/6756123'],PROCUREMENT OF 40 IN NUMBERS OF CUSTOMISED SIKH BP HELMETS FOR SIKH AND DSC PERSONNEL OF NDV,[40],Ministry of Defence Department of Military Affairs,2025-10-16T17:35:44Z,2025-10-16T17:35:44Z,No
['GEM/2025/B/6747419'],Propane,[5],Ministry of Petroleum and Natural Gas NA,2025-10-16T14:52:13Z,2025-10-16T14:52:13Z,No
['GEM/2025/B/6735335'],Museum Racks,[10],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-06T14:42:49Z,2025-10-06T14:42:49Z,No
['GEM/2025/B/6861535'],"Iron Frame Size 7 x 5 ft,Iron Frame Size 4.6 x 4.5 ft,Iron Frame Size 8 x 4 ft,Iron Frame Size 4 x ",[24],Ministry of Defence Department of Defence,2025-11-06T14:52:14Z,2025-11-06T14:52:14Z,No
['GEM/2025/B/6861375'],"Roof Shed 15 x 8 with supporting structure,Roof Shed 15 x 11 with supporting structure,Roof Shed 5 ",[958],Ministry of Defence Department of Defence,2025-11-06T14:53:50Z,2025-11-06T14:53:50Z,No
['GEM/2025/B/6838138'],Procurement of SDR Aluminum Fire Proof Charging Station,[5],Ministry of Defence Department of Military Affairs,2025-11-06T14:59:21Z,2025-11-06T14:59:21Z,No
['GEM/2025/B/6814186'],Procurement of Light Weight Tactical Assault Vest,[160],Ministry of Defence Department of Military Affairs,2025-11-06T14:50:26Z,2025-11-06T14:50:26Z,No
['GEM/2025/B/6858342'],"PRINTING OF ERA WORK BOOK,PRINTING OF NIGHT ROUND BOOK,PRINTING OF INVITATION CARD,PRINTING OF RECO",[215],Ministry of Defence Department of Military Affairs,2025-11-05T14:32:22Z,2025-11-05T14:32:22Z,No
['GEM/2025/B/6845358'],"24V, 62.5A (1.5kw) , Rectifier+ converter with integral DCDB, SMPS Based, Floor Mounted,42 AH, 4 Bl",[3],Ministry of Defence Department of Defence,2025-11-05T14:38:36Z,2025-11-05T14:38:36Z,No
['GEM/2025/B/6798242'],"ABOVE DECKS UNIT ASSEMBLY WITH PART NO 71090007008/2007-3000-00,PCU CONTROL PANEL WITH PART NO 6109",[7],Ministry of Defence Department of Military Affairs,2025-11-05T14:37:35Z,2025-11-05T14:37:35Z,No
['GEM/2025/B/6857882'],"PRINTING OF REFIT CELL BOOK,PRINTING OF TRAVEL FORM REGISTER,PRINTING OF COIN LIST RECONCILATION RE",[31],Ministry of Defence Department of Military Affairs,2025-11-05T14:23:15Z,2025-11-05T14:23:15Z,No
['GEM/2025/B/6858353'],"FLNG.BLIND, 300, 0.75 INCH,FLNG.SW, 300 ,1.5 INCH XS,FLNG.WN , 150, NACE 3.0 INCH STD,FLNG.WN, 300,",[99],Ministry of Petroleum and Natural Gas NA,2025-11-05T14:54:48Z,2025-11-05T14:54:48Z,No
['GEM/2025/B/6850936'],ROTARY ENCODER INCREMENTAL,[4],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05T14:45:54Z,2025-11-05T14:45:54Z,No
['GEM/2025/B/6830034'],REGUTTING AND DEGUTTING OF 07 IN NUMBER COMPACTORS FROM P31 BUILDING TO P32 BUILDING AS PER FOLLOWI,[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:06:26Z,2025-11-03T11:06:26Z,No
['GEM/2025/B/6813013'],"Drone or Unmanned Aerial Vehicle with Customized Payload (Defence Forces - Navy, Army and Air Force",[1],Ministry of Defence Department of Military Affairs,2025-11-03T11:23:11Z,2025-11-03T11:23:11Z,No
['GEM/2025/B/6812942'],"SPRING TYPE DIE, HELICAL COMPRESSION MATERIAL 51CrV4 MATERIAL SPEC AS PER DRG 10275178,helical spri",[218],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03T11:22:33Z,2025-11-03T11:22:33Z,No
['GEM/2025/B/6817532'],Hydrated Lime for Bulk Supply as per IS 1540 (Part 2),[2000],PMO Department of Atomic Energy,2025-11-03T11:37:18Z,2025-11-03T11:37:18Z,No
['GEM/2025/B/6852066'],VGO locking compound,[3600],Ministry of Defence Department of Military Affairs,2025-11-03T17:29:03Z,2025-11-03T17:29:03Z,No
['GEM/2025/B/6852040'],"cleaning chemical,cleaning chemical Brand,DETTOL HAND WASh,Toilet Tissue Rolls,AIR FRESHNER,GREEN S",[7080],Ministry of Education Department of Higher Education,2025-11-03T17:27:53Z,2025-11-03T17:27:53Z,No
['GEM/2025/B/6851992'],Custom Bid for Services - 800063042 Comprehensive AMC for CCTV system and details equipment and dep,[1],Ministry of Power NA,2025-11-03T17:24:47Z,2025-11-03T17:24:47Z,No
['GEM/2025/B/6822091'],"Laboratory Steel Furniture,Classroom Stools,Laboratory Benches (V2)",[40],Department of Space Department of Space,2025-11-03T17:24:54Z,2025-11-03T17:24:54Z,No
['GEM/2025/B/6807601'],"START, MOT, SOFT STARTER RC, 250 KW, 480A",[3],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03T17:28:59Z,2025-11-03T17:28:59Z,No
['GEM/2025/B/6851826'],Coke - Blast Furnace (RINL) (In Metric tonne),[45000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-03T17:54:48Z,2025-11-03T17:54:48Z,No
['GEM/2025/B/6723022'],Schedule1_100254084_10_M1902606047_BEARING BALL RADIAL CONTACT 6060 MC3_For Simhadri Super Thermal ,[30],Ministry of Power NA,2025-10-14T12:48:07Z,2025-10-14T12:48:07Z,No
['GEM/2025/B/6814933'],"BOOT JUNGLE SIZE 6,BOOT JUNGLE SIZE 8,BOOT JUNGLE SIZE 9",[2336],Ministry of Defence Department of Military Affairs,2025-11-03T17:30:11Z,2025-11-03T17:30:11Z,No
['GEM/2025/B/6852176'],"Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 2000 km x 320 hours; Local 24*7,Monthly B",[9],Ministry of Finance Department of Revenue,2025-11-03T18:01:49Z,2025-11-03T18:01:49Z,No
['GEM/2025/B/6806693'],"Aft bush collars 70/85,MoD CET-65E(P) Collars",[275],Ministry of Defence Department of Military Affairs,2025-11-03T18:10:14Z,2025-11-03T18:10:14Z,No
['GEM/2025/B/6702232'],"SITC of relays for SS-40 as per Annexure,SITC of relays for SS-61 as per Annexure,SITC of relays fo",[4],Ministry of Petroleum and Natural Gas NA,2025-09-19T14:27:19Z,2025-09-19T14:27:19Z,No
['GEM/2025/B/6829214'],SAMSUNG GALAXY SMART PHONE S25 ULTRA 5G(12/512GB),[2],Ministry of Labour and Employment NA,2025-11-03T18:26:16Z,2025-11-03T18:26:16Z,No
['GEM/2025/B/6852437'],Television (TV) (V2),[1],Ministry of Housing & Urban Affairs (MoHUA) HUDCO,2025-11-03T18:34:06Z,2025-11-03T18:34:06Z,No
['GEM/2025/B/6852390'],Custom Bid for Services - Outsourcing of Welding and gas cutting works during Examination of Rakes ,[1],Ministry of Railways Indian Railways,2025-11-03T18:34:04Z,2025-11-03T18:34:04Z,No
['GEM/2025/B/6852104'],BOLTS RATE CONTRACT FOR NPCB 2025-27,[30000],Ministry of Petroleum and Natural Gas NA,2025-11-03T18:30:03Z,2025-11-03T18:30:03Z,No
['GEM/2025/B/6852318'],"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Finance/Accounts,Manpower ",[4],Ministry of Youth Affairs and Sports Department of Sports,2025-11-03T19:07:02Z,2025-11-03T19:07:02Z,No
['GEM/2025/B/6858739'],"Warehousing Service - Per MT Basis - Food grain storage, COVERED WAREHOUSE IN NUZVID AREA; Dry /nor",[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-05T16:53:14Z,2025-11-05T16:53:14Z,No
['GEM/2025/B/6857334'],AIR COMPRESSOR FOR PRESSURE DROP FACILIT,[1],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-05T16:45:38Z,2025-11-05T16:45:38Z,No
['GEM/2025/B/6858802'],"Warehousing Service - Per MT Basis - Food grain storage, COVERED WAREHOUSE IN NIDADAVOLE AREA; Dry ",[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-05T17:10:35Z,2025-11-05T17:10:35Z,No
['GEM/2025/B/6858769'],"Warehousing Service - Per MT Basis - Food grain storage, COVERED WAREHOUSE IN ELURU AREA; Dry /norm",[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-05T17:01:32Z,2025-11-05T17:01:32Z,No
['GEM/2025/B/6860304'],Custom Bid for Services - Structural Steel works,[1],Ministry of Petroleum and Natural Gas NA,2025-11-06T12:08:23Z,2025-11-06T12:08:23Z,No
['GEM/2025/B/6846537'],Repair and Overhauling Service - INSTALLATION OF ADDITIONAL TOILETS AND VACUUM PIPELINES ONBOARD  I,[1],Ministry of Defence Department of Military Affairs,2025-11-06T12:06:14Z,2025-11-06T12:06:14Z,No
['GEM/2025/B/6859678'],Custom Bid for Services - Eddy Current Array Testing of Wheels of LHB Coaches at Coaching Depot Tir,[1],Ministry of Railways Indian Railways,2025-11-06T12:16:54Z,2025-11-06T12:16:54Z,No
['GEM/2025/B/6859444'],"Monthly Basis Cab & Taxi Hiring Services - SUV; 3000 KM PER MONTH,CUMULATIVE 36000 KM PER YEAR; Out",[1],Ministry of Railways Indian Railways,2025-11-06T12:19:01Z,2025-11-06T12:19:01Z,No
['GEM/2025/B/6855303'],Server and Monitor,[1],PMO Department of space,2025-11-06T12:19:17Z,2025-11-06T12:19:17Z,No
['GEM/2025/B/6860678'],PVC Insulated Cables for Submersible Pumps - as per IS 694,[440],Ministry of Railways Indian Railways,2025-11-06T12:43:53Z,2025-11-06T12:43:53Z,No
['GEM/2025/B/6860076'],High end Desktop Computers,[8],Ministry of Education Department of Higher Education,2025-11-06T12:40:34Z,2025-11-06T12:40:34Z,No
['GEM/2025/B/6819685'],BRANDING COPPER ELECTRODES/TOOLS,[584],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06T12:45:31Z,2025-11-06T12:45:31Z,No
['GEM/2025/B/6859753'],Electric Drill,[5],Ministry of Railways Indian Railways,2025-11-06T11:17:29Z,2025-11-06T11:17:29Z,No
['GEM/2025/B/6859691'],High Power RF Attenuator,[2],Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-06T11:22:56Z,2025-11-06T11:22:56Z,No
['GEM/2025/B/6854443'],FIREWALL NGFW_ Schedule 1_ Item_ 10_ M9630990352_ 700075127,[2],Ministry of Power NA,2025-11-06T11:17:49Z,2025-11-06T11:17:49Z,No
['GEM/2025/B/6758530'],"MS Electrodes Welding Dia 4MM - N3439-000226,MS Electrode For Welding Dia 3.15MM - N3439-000277,MS ",[180915],Ministry of Defence Department of Military Affairs,2025-11-06T11:53:18Z,2025-11-06T11:53:18Z,No
['GEM/2025/B/6847797'],Repair and Overhauling Service - AUGMENTATION OF VENTILATION IN AMR COMPARTMENT ALONG WITH FITMENT ,[1],Ministry of Defence Department of Military Affairs,2025-11-06T11:58:46Z,2025-11-06T11:58:46Z,No
['GEM/2025/B/6673747'],Event or Seminar or Workshop or Exhibition or Expo Management Service - National; Adventure Activit,[1],Ministry of Defence Department of Military Affairs,2025-11-06T14:14:22Z,2025-11-06T14:14:22Z,No
['GEM/2025/B/6849186'],Facility Management Services - LumpSum Based - Industrial; High Oily sludge processing; Consumables,[1],Ministry of Petroleum and Natural Gas NA,2025-11-06T14:41:49Z,2025-11-06T14:41:49Z,No
['GEM/2025/B/6801247'],Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,[5],Ministry of Defence Department of Military Affairs,2025-11-06T14:42:29Z,2025-11-06T14:42:29Z,No
['GEM/2025/B/6833772'],"TEMPERATURE INDICATOR & ALARM SWITCH, DLW PART NO. 1231 9491,VOLTAGE REGULATOR PANEL BASE WITHOUT C",[22],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06T16:51:31Z,2025-11-06T16:51:31Z,No
['GEM/2025/B/6792409'],"INJ ATROPINE SULPHATE,TAB ACECLOFENAC PCM,INJ DICLOFENAC SODIUM,INJ PARACETAMOL 150 MG,INJ PHENARAM",[14963],Ministry of Defence Department of Military Affairs,2025-11-06T16:58:29Z,2025-11-06T16:58:29Z,No
['GEM/2025/B/6862217'],Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; ASSISTANT SE,[1],Ministry of Finance Department of Revenue,2025-11-06T16:34:17Z,2025-11-06T16:34:17Z,No
['GEM/2025/B/6858006'],Custom Bid for Services - 2 YR MAINT & REPAIR OF TRANSFORMERS,[1],Ministry of Petroleum and Natural Gas NA,2025-11-06T16:34:35Z,2025-11-06T16:34:35Z,No
['GEM/2025/B/6771537'],5KVA ONLINE UPS,[1],Ministry of Defence Department of Defence Production,2025-10-09T16:32:08Z,2025-10-09T16:32:08Z,No
['GEM/2025/B/6860435'],"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Office Space; 2100",[1],Ministry of Defence Department of Defence,2025-11-06T17:11:43Z,2025-11-06T17:11:43Z,No
['GEM/2025/B/6859507'],"Custom Bid for Services - Carrying out Training, Implementation and Green Co certification at India",[1],Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-11-06T17:14:31Z,2025-11-06T17:14:31Z,No
['GEM/2025/B/6840335'],"500Watts Speakers,2400Watts Amplifier,1000Watts Amplifier,Cordless Mike 1 Set having 2 Mikes,Podium",[2163],Ministry of Education Department of Higher Education,2025-11-06T17:23:25Z,2025-11-06T17:23:25Z,No
['GEM/2025/B/6787465'],Repair and Overhauling Service - APU/GTS TESTING TROLLEY; TESTFUCHS; Yes; Buyer Premises,[1],Ministry of Defence Department of Military Affairs,2025-11-06T17:23:23Z,2025-11-06T17:23:23Z,No
['GEM/2025/B/6853497'],"PORTA CABIN, MILD STEEL, 20’ X 10’ X 8½ ’",[5],Ministry of Power NA,2025-11-06T15:11:12Z,2025-11-06T15:11:12Z,No
['GEM/2025/B/6843031'],Custom Bid for Services - TECHNICAL SUPPORT SERVICES,[1],Department of Space Department of Space,2025-11-06T10:24:28Z,2025-11-06T10:24:28Z,No
['GEM/2025/B/6838643'],Entry and Mid Level Desktop Computer,[650],Ministry of Communications Department of Telecommunications (DOT),2025-11-06T10:52:06Z,2025-11-06T10:52:06Z,No
['GEM/2025/B/6859633'],Paper-based Printing Services - Printing with Material; Module; Offset,[15],Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-06T10:43:51Z,2025-11-06T10:43:51Z,No
['GEM/2025/B/6859629'],"Supply & Safe Delivery of Mechanical, Pneumatic and High Voltage Front End Assembly for Pulse Power",[1],PMO Department of Atomic Energy,2025-11-06T10:37:40Z,2025-11-06T10:37:40Z,No
['GEM/2025/B/6859619'],XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),[1000],Ministry of Railways Indian Railways,2025-11-06T10:35:39Z,2025-11-06T10:35:39Z,No
['GEM/2025/B/6716141'],REFURBISHMENT OF DIVERS DUTY ROOM IN DIVING BLOCK,[1],Ministry of Defence Department of Military Affairs,2025-10-06T14:51:48Z,2025-10-06T14:51:48Z,No
['GEM/2025/B/6700531'],Thin Client Computers (V2),[75],Ministry of Railways Indian Railways,2025-11-06T10:32:07Z,2025-11-06T10:32:07Z,No
['GEM/2025/B/6794009'],Smart Card Operated Ticket Vending Machine (ATVM) (Indian Railways),[10],Ministry of Railways Indian Railways,2025-11-06T10:57:56Z,2025-11-06T10:57:56Z,No
['GEM/2025/B/6805658'],Custom Bid for Services - 200145040 Conducting Third Party (External) Safety Audit for the FY 2025 ,[1],Ministry of Power NA,2025-10-18T11:28:04Z,2025-10-18T11:28:04Z,No
['GEM/2025/B/6863448'],"AIR TO LP LINE SDV-1,AIR TO HP LINE SDV-2,MANDATORY SPARES FOR SDV-1&2,COMMISSIONING SPARES FOR SDV",[4],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T08:53:50Z,2025-11-07T08:53:50Z,No
['GEM/2025/B/6843306'],"Custom Bid for Services - AMC OF CAESAR-II SOFTWARE-3YRS,Custom Bid for Services - AMC OF PVELITE S",[2],Ministry of Petroleum and Natural Gas NA,2025-11-07T08:53:02Z,2025-11-07T08:53:02Z,No
['GEM/2025/B/6863497'],VARIOUS TYPES OF EXCAVATION WORKS AT BHAVANARAYANA SWAMY TEMPL,[1],Ministry of Culture NA,2025-11-07T09:17:06Z,2025-11-07T09:17:06Z,No
['GEM/2025/B/6849441'],Custom Bid for Services - HIRING OF MOBILE CRANE SERVICES 14TON & 40TON,[1],Ministry of Defence Department of Military Affairs,2025-11-07T09:15:47Z,2025-11-07T09:15:47Z,No
['GEM/2025/B/6863579'],"CS BLIND FL 25NBX150RATING SA105 RF,CS BLIND FL 50NBX150RATING SA105 RF,4INCHFL WN RF125AA 150RATIN",[1472],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T09:40:22Z,2025-11-07T09:40:22Z,No
['GEM/2025/B/6863572'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[16],PMO Department of Atomic Energy,2025-11-07T09:39:04Z,2025-11-07T09:39:04Z,No
['GEM/2025/B/6863526'],Electronic Timers for EOT Cranes (Details as per Buyer specification document),[140],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T09:36:53Z,2025-11-07T09:36:53Z,No
['GEM/2025/B/6840342'],"RUGGED PANEL MOUNT 20 1 IN LCD MONITOR PS84210062702,NETWORK SWITCH PS84210082402,KEYBOARD PS520100",[763],Ministry of Defence Department of Military Affairs,2025-11-07T09:41:26Z,2025-11-07T09:41:26Z,No
['GEM/2025/B/6832831'],"Schedule_1_100261029_Item_10_M1897731073,Schedule_2_100261029_Item_20_M1897731130,Schedule_3_100261",[82],Ministry of Power NA,2025-11-07T09:50:47Z,2025-11-07T09:50:47Z,No
['GEM/2025/B/6819345'],Safety Rewards for employees,[1360],Ministry of Petroleum and Natural Gas NA,2025-11-07T09:50:08Z,2025-11-07T09:50:08Z,No
['GEM/2025/B/6817167'],Electric Kettles and Jugs for Household and Similar Use as per IS 367 (V2),[140],Ministry of Petroleum and Natural Gas NA,2025-11-07T09:59:37Z,2025-11-07T09:59:37Z,No
['GEM/2025/B/6861863'],Manpower Outsourcing Services - Minimum wage - Unskilled; ITI; Others,[2],Ministry of Defence Department of Military Affairs,2025-11-06T15:56:43Z,2025-11-06T15:56:43Z,No
['GEM/2025/B/6818944'],Joint&Seal Compound,[1],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06T15:58:36Z,2025-11-06T15:58:36Z,No
['GEM/2025/B/6784683'],"PROFESSIONAL VIDEO MONITOR- 18.5""",[4],Ministry of Defence Department of Defence Production,2025-10-13T17:21:43Z,2025-10-13T17:21:43Z,No
['GEM/2025/B/6782460'],"SH/PL, PROF SHT, 900-1100X5000, 0.65 MM TCT,SH/PL, PROF SHT, 900-1100X6000, 0.65 MM TCT,SH/PL, PRO ",[850],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-16T10:28:51Z,2025-10-16T10:28:51Z,No
['GEM/2025/B/6760458'],"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9,Title10,Title11,Title12,Title13,Titl",[164],PMO Department of Atomic Energy,2025-10-07T11:05:07Z,2025-10-07T11:05:07Z,No
['GEM/2025/B/6756123'],PROCUREMENT OF 40 IN NUMBERS OF CUSTOMISED SIKH BP HELMETS FOR SIKH AND DSC PERSONNEL OF NDV,[40],Ministry of Defence Department of Military Affairs,2025-10-16T17:35:44Z,2025-10-16T17:35:44Z,No
['GEM/2025/B/6747419'],Propane,[5],Ministry of Petroleum and Natural Gas NA,2025-10-16T14:52:13Z,2025-10-16T14:52:13Z,No
['GEM/2025/B/6735335'],Museum Racks,[10],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-06T14:42:49Z,2025-10-06T14:42:49Z,No
['GEM/2025/B/6731077'],Image Guided Navigation System,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-06T11:17:03Z,2025-10-06T11:17:03Z,No
['GEM/2025/B/6730246'],High Flow Nasal Oxygen Therapy Unit (V2),[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-11T12:05:54Z,2025-10-11T12:05:54Z,No
['GEM/2025/B/6646428'],Gasket sealing Compound,[100],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-06T14:53:34Z,2025-10-06T14:53:34Z,No
['GEM/2025/B/6861820'],Computer Printer (V2),[5],Ministry of Railways Indian Railways,2025-11-06T15:41:44Z,2025-11-06T15:41:44Z,No
['GEM/2025/B/6834658'],PROCUREMENT OF 440 LIGHT WEIGHT TACTICAL ASSAULT VESTS,[440],Ministry of Defence Department of Military Affairs,2025-11-06T15:32:36Z,2025-11-06T15:32:36Z,No
['GEM/2025/B/6820280'],Toner Cartridges / Ink Cartridges / Consumables for Printers,[8],Ministry of Railways Indian Railways,2025-10-27T10:48:43Z,2025-10-27T10:48:43Z,No
['GEM/2025/B/6813018'],Battery Secondary Lead Acid MT Type (Defence),[8],Ministry of Defence Department of Defence,2025-10-22T12:07:04Z,2025-10-22T12:07:04Z,No
['GEM/2025/B/6821104'],"First aid kit,Fire Helmet,Aluminized Apron,Fire safety Shoes,Fire protection goggles,make Rechargea",[546],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-28T11:30:32Z,2025-10-28T11:30:32Z,No
['GEM/2025/B/6820971'],"TV - 55 INCH,TV -50INCH,TV -40INCH,Washing Machine with dryer- maual11 kg,Iron Box,Decorative Cast ",[121],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-28T11:32:08Z,2025-10-28T11:32:08Z,No
['GEM/2025/B/6848051'],"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Healthcare,Manpower Outsou",[34],Ministry of AYUSH NA,2025-11-06T20:35:13Z,2025-11-06T20:35:13Z,No
['GEM/2025/B/6829060'],"1 - 190170070000 - PLASTIC CAPS OD159 - as per unpriced bid,2 - 220745720000 - TUBEENDCOVEREXTFOROD",[800],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-27T18:04:43Z,2025-10-27T18:04:43Z,No
['GEM/2025/B/6800404'],"INJ.LOW MOLECULAR HEPARIN 0.4ML,CAP.NITROGLYCERIN 2.6mg S.R.,TAB.ACENOCOUMAROL 1MG,TAB.ACETYL SALIC",[4928000],"Ministry of Ports, Shipping and Waterways NA",2025-10-16T19:52:49Z,2025-10-16T19:52:49Z,No
['GEM/2025/B/6863579'],"CS BLIND FL 25NBX150RATING SA105 RF,CS BLIND FL 50NBX150RATING SA105 RF,4INCHFL WN RF125AA 150RATIN",[1472],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T09:40:22Z,2025-11-07T09:40:22Z,No
['GEM/2025/B/6863572'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[16],PMO Department of Atomic Energy,2025-11-07T09:39:04Z,2025-11-07T09:39:04Z,No
['GEM/2025/B/6863526'],Electronic Timers for EOT Cranes (Details as per Buyer specification document),[140],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T09:36:53Z,2025-11-07T09:36:53Z,No
['GEM/2025/B/6840342'],"RUGGED PANEL MOUNT 20 1 IN LCD MONITOR PS84210062702,NETWORK SWITCH PS84210082402,KEYBOARD PS520100",[763],Ministry of Defence Department of Military Affairs,2025-11-07T09:41:26Z,2025-11-07T09:41:26Z,No
['GEM/2025/B/6832831'],"Schedule_1_100261029_Item_10_M1897731073,Schedule_2_100261029_Item_20_M1897731130,Schedule_3_100261",[82],Ministry of Power NA,2025-11-07T09:50:47Z,2025-11-07T09:50:47Z,No
['GEM/2025/B/6819345'],Safety Rewards for employees,[1360],Ministry of Petroleum and Natural Gas NA,2025-11-07T09:50:08Z,2025-11-07T09:50:08Z,No
['GEM/2025/B/6817167'],Electric Kettles and Jugs for Household and Similar Use as per IS 367 (V2),[140],Ministry of Petroleum and Natural Gas NA,2025-11-07T09:59:37Z,2025-11-07T09:59:37Z,No
['GEM/2025/B/6821104'],"First aid kit,Fire Helmet,Aluminized Apron,Fire safety Shoes,Fire protection goggles,make Rechargea",[546],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-28T11:30:32Z,2025-10-28T11:30:32Z,No
['GEM/2025/B/6820971'],"TV - 55 INCH,TV -50INCH,TV -40INCH,Washing Machine with dryer- maual11 kg,Iron Box,Decorative Cast ",[121],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-28T11:32:08Z,2025-10-28T11:32:08Z,No
['GEM/2025/B/6848051'],"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Healthcare,Manpower Outsou",[34],Ministry of AYUSH NA,2025-11-06T20:35:13Z,2025-11-06T20:35:13Z,No
['GEM/2025/B/6862637'],"Twist Drills, Parallel Shank, Jobber Series as per IS 5101",[180],Ministry of Railways Indian Railways,2025-11-06T18:57:10Z,2025-11-06T18:57:10Z,No
['GEM/2025/B/6862229'],Monthly Basis Cab & Taxi Hiring Services - SUV; 2000 km x 320 hours; Local,[1],Ministry of Finance Department of Revenue,2025-11-06T18:49:44Z,2025-11-06T18:49:44Z,No
['GEM/2025/B/6764478'],"Custom Bid for Services - Rate Contract For Supply of Orthopaedic Implants For 2 Yrs- Implant no 1,",[106],Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-10-16T17:38:51Z,2025-10-16T17:38:51Z,No
['GEM/2025/B/6863656'],SUPPLY OF HP-SURE ADDITIVE WITH SCALEUP INTEGRATION,[10000],Ministry of Petroleum and Natural Gas NA,2025-11-07T10:16:13Z,2025-11-07T10:16:13Z,No
['GEM/2025/B/6858145'],"Vehicle Hiring Service - Per Vehicle-Day basis - Sedan; 2023, 2024, 2025; Local + Outstation; Plain",[90],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-05T13:43:25Z,2025-11-05T13:43:25Z,No
['GEM/2025/B/6863953'],"7616C0000320,7616C0000360,7616C0000340,7616C0000350,7616C0000370,7616C0000380",[6],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T10:58:22Z,2025-11-07T10:58:22Z,No
['GEM/2025/B/6863790'],Apple Macbook,[1],Ministry of Education Department of Higher Education,2025-11-07T10:58:27Z,2025-11-07T10:58:27Z,No
['GEM/2025/B/6862373'],Monthly Basis Cab & Taxi Hiring Services - MUV; Hiring of 2 Nos Non AC base Model MUV Pick up Van b,[2],Ministry of Railways Indian Railways,2025-11-07T10:55:52Z,2025-11-07T10:55:52Z,No
['GEM/2025/B/6862231'],Monthly Basis Cab & Taxi Hiring Services - MUV; Hiring of 3 Nos   Non AC base Model  MUV Pick up Va,[3],Ministry of Railways Indian Railways,2025-11-07T10:54:15Z,2025-11-07T10:54:15Z,No
['GEM/2025/B/6859771'],"Energy meter,Current Transformer 1,Current Transformer-2,Current Transformer-3",[48],Ministry of Petroleum and Natural Gas NA,2025-11-07T10:53:27Z,2025-11-07T10:53:27Z,No
