Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
GEM/2025/B/6806693,"Aft bush collars 70/85,MoD CET-65E(P) Collars",275,Ministry of Defence Department of Military Affairs,2025-11-03 18:10:14Z,2025-11-03 18:10:14Z,No
GEM/2025/B/6702232,"SITC of relays for SS-40 as per Annexure,SITC of relays for SS-61 as per Annexure,SITC of relays fo",4,Ministry of Petroleum and Natural Gas NA,2025-09-19 14:27:19Z,2025-09-19 14:27:19Z,No
GEM/2025/B/6852390,Custom Bid for Services - Outsourcing of Welding and gas cutting works during Examination of Rakes ,1,Ministry of Railways Indian Railways,2025-11-03 18:34:04Z,2025-11-03 18:34:04Z,No
GEM/2025/B/6852104,BOLTS RATE CONTRACT FOR NPCB 2025-27,30000,Ministry of Petroleum and Natural Gas NA,2025-11-03 18:30:03Z,2025-11-03 18:30:03Z,No
GEM/2025/B/6858353,"FLNG.BLIND, 300, 0.75 INCH,FLNG.SW, 300 ,1.5 INCH XS,FLNG.WN , 150, NACE 3.0 INCH STD,FLNG.WN, 300,",99,Ministry of Petroleum and Natural Gas NA,2025-11-05 14:54:48Z,2025-11-05 14:54:48Z,No
GEM/2025/B/6850936,ROTARY ENCODER INCREMENTAL,4,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-05 14:45:54Z,2025-11-05 14:45:54Z,No
GEM/2025/B/6851002,Non Vacuum Blade less Planetary Centrifugal Mixer,1,Ministry of Defence Department of Defence Research & Development,2025-11-06 16:46:09Z,2025-11-06 16:46:09Z,No
GEM/2025/B/6833774,"DRIVE ROD LUG ( CAST IRON) FOR SIEMENS MAKE DRIVE ROD,DRIVE ROD FR SIEMENS POINT MACHINE",250,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06 16:56:35Z,2025-11-06 16:56:35Z,No
GEM/2025/B/6833772,"TEMPERATURE INDICATOR & ALARM SWITCH, DLW PART NO. 1231 9491,VOLTAGE REGULATOR PANEL BASE WITHOUT C",22,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06 16:51:31Z,2025-11-06 16:51:31Z,No
GEM/2025/B/6860435,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Office Space; 2100",1,Ministry of Defence Department of Defence,2025-11-06 17:11:43Z,2025-11-06 17:11:43Z,No
GEM/2025/B/6859507,"Custom Bid for Services - Carrying out Training, Implementation and Green Co certification at India",1,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-11-06 17:14:31Z,2025-11-06 17:14:31Z,No
GEM/2025/B/6861863,Manpower Outsourcing Services - Minimum wage - Unskilled; ITI; Others,2,Ministry of Defence Department of Military Affairs,2025-11-06 15:56:43Z,2025-11-06 15:56:43Z,No
GEM/2025/B/6818944,Joint&Seal Compound,1,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-06 15:58:36Z,2025-11-06 15:58:36Z,No
GEM/2025/B/6853497,"PORTA CABIN, MILD STEEL, 20’ X 10’ X 8½ ’",5,Ministry of Power NA,2025-11-06 15:11:12Z,2025-11-06 15:11:12Z,No
GEM/2025/B/6686041,Stationary Valve Regulated Lead Acid Batteries (V2) as per IS 15549,20,Ministry of Defence Department of Military Affairs,2025-11-06 15:14:24Z,2025-11-06 15:14:24Z,No
GEM/2025/B/6861530,Manpower Outsourcing Services - Minimum wage - Semi-skilled; ITI; Others,3,Ministry of Defence Department of Military Affairs,2025-11-06 15:29:14Z,2025-11-06 15:29:14Z,No
GEM/2025/B/6838138,Procurement of SDR Aluminum Fire Proof Charging Station,5,Ministry of Defence Department of Military Affairs,2025-11-06 14:59:21Z,2025-11-06 14:59:21Z,No
GEM/2025/B/6690976,"CAT 6 UTP cable,Capping and casing,Conduit pipes,Dual face plate with mount box,CAT 6 RJ 45 keyston",4106,Ministry of Defence Department of Military Affairs,2025-11-06 14:58:47Z,2025-11-06 14:58:47Z,No
GEM/2025/B/6782460,"SH/PL, PROF SHT, 900-1100X5000, 0.65 MM TCT,SH/PL, PROF SHT, 900-1100X6000, 0.65 MM TCT,SH/PL, PRO ",850,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-16 10:28:51Z,2025-10-16 10:28:51Z,No
GEM/2025/B/6646428,Gasket sealing Compound,100,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-06 14:53:34Z,2025-10-06 14:53:34Z,No
GEM/2025/B/6861820,Computer Printer (V2),5,Ministry of Railways Indian Railways,2025-11-06 15:41:44Z,2025-11-06 15:41:44Z,No
GEM/2025/B/6758332,Underwater Acoustic Modem System with Integrated USBL for AUV,1,Ministry of Defence Department of Defence Research & Development,2025-11-06 13:49:27Z,2025-11-06 13:49:27Z,No
GEM/2025/B/6849186,Facility Management Services - LumpSum Based - Industrial; High Oily sludge processing; Consumables,1,Ministry of Petroleum and Natural Gas NA,2025-11-06 14:41:49Z,2025-11-06 14:41:49Z,No
GEM/2025/B/6819345,Safety Rewards for employees,1360,Ministry of Petroleum and Natural Gas NA,2025-11-07 09:50:08Z,2025-11-07 09:50:08Z,No
GEM/2025/B/6841018,Hiring of Custom House Agent - Lumpsum Based - Export; E-TENDER FOR APPOINTMENT OF CUSTOMS HOUSE CL,1,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-31 12:30:27Z,2025-10-31 12:30:27Z,No
GEM/2025/B/6869597,Custom Bid for Services - SC for O&M of VRCFP Substations,1,Ministry of Petroleum and Natural Gas NA,2025-11-08 15:22:00Z,2025-11-08 15:22:00Z,No
GEM/2025/B/6868591,"CHROMIC ACID FLAKES,Commercial Grade Caustic Soda,Commercial Grade Toluene",300,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-08 11:30:36Z,2025-11-08 11:30:36Z,No
GEM/2025/B/6863004,DUST FILTER MESH FOR ATU (EH8015D-502-13-060-18-1),13,Ministry of Defence Department of Military Affairs,2025-11-06 18:52:57Z,2025-11-06 18:52:57Z,No
GEM/2025/B/6862977,"THERMISTOR PROTECTION UNIT, VOLTAGE 115V AC (EG833V-2109-BD-CP-209)",20,Ministry of Defence Department of Military Affairs,2025-11-06 18:46:12Z,2025-11-06 18:46:12Z,No
GEM/2025/B/6787497,Manpower Outsourcing Services - Minimum wage - Skilled; Diploma; Admin,3,Ministry of Defence Department of Military Affairs,2025-10-22 10:59:34Z,2025-10-22 10:59:34Z,No
GEM/2025/B/6864191,"Nitric acid-69 Percentage Suprapure Trace element grade 20litre,2- Nitrobenzaldehyde 2 NBA 50gram,M",6,Ministry of Commerce and Industry Department of Commerce,2025-11-07 11:16:22Z,2025-11-07 11:16:22Z,No
GEM/2025/B/6864638,"110Amps 3 Pole Power connector AC3for EOT Cranes (Details as per Buyer specification document),170 ",14,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07 12:08:25Z,2025-11-07 12:08:25Z,No
GEM/2025/B/6864088,"Design & supply of mixers for Bitumen Tank,Supervision - Erection & Commissioning of mixers",24,Ministry of Petroleum and Natural Gas NA,2025-11-07 12:14:41Z,2025-11-07 12:14:41Z,No
GEM/2025/B/6864165,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Office Space; Furn",1,Ministry of Defence Department of Defence,2025-11-07 11:47:20Z,2025-11-07 11:47:20Z,No
GEM/2025/B/6444897,FULLY AUTOMATED COAGULATION ANALYZER,1,Ministry of Defence Department of Military Affairs,2025-09-04 09:35:02Z,2025-09-04 09:35:02Z,No
GEM/2025/B/6820709,"PB BUSHES FOR EOT 40T LT&CT (Details as per buyer specification document),PB BUSHES FOR EOT 60T LT ",36,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-24 14:23:49Z,2025-10-24 14:23:49Z,No
GEM/2025/B/6864390,"ARGON EMPTY CYLINDERS-2Nos,ARGON EMPTY CYLINDERS_2Nos,ARGON EMPTY CYLINDERS-1Nos,HELIUM EMPTY CYLIN",6,Ministry of Commerce and Industry Department of Commerce,2025-11-07 11:39:17Z,2025-11-07 11:39:17Z,No
GEM/2025/B/6845213,"SRCG CABLE WITH WNH1 WITH PART NO RQI1702079,SRCG CABLE WNH 3 WITH PART NO RQI1702080",450,Ministry of Defence Department of Military Affairs,2025-11-07 14:35:26Z,2025-11-07 14:35:26Z,No
GEM/2025/B/6821133,Manpower Outsourcing Services - Minimum wage - Semi-skilled; High School; Others,1,Ministry of Defence Department of Defence,2025-11-07 14:43:29Z,2025-11-07 14:43:29Z,No
GEM/2025/B/6811414,Scanner (V3),24,Ministry of Civil Aviation Airports Authority of India (AAI),2025-10-21 17:04:18Z,2025-10-21 17:04:18Z,No
GEM/2025/B/6853237,"SIGNAL HEAD COMPLETE, RAIN PROOF, NON REFLECTIVE WITH YELLOW LED PCB,SIGNAL HEAD COMPLETE, RAIN PRO",30,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-07 14:54:04Z,2025-11-07 14:54:04Z,No
GEM/2025/B/6820764,Manpower Outsourcing Services - Minimum wage - Unskilled; High School; Others,1,Ministry of Defence Department of Defence,2025-11-07 14:45:37Z,2025-11-07 14:45:37Z,No
GEM/2025/B/6864048,"Stranded Aluminium conductor, extruded XLPE insulation, extruded PVC inner sheath-3C x 16 Sq. mm,St",2900,Ministry of Mines Materials,2025-11-07 15:54:23Z,2025-11-07 15:54:23Z,No
GEM/2025/B/6857685,Portable Single Operated Rectifier Type DC Arc Welding Set Suitable for Manual Arc Welding Process ,15,Ministry of Railways Indian Railways,2025-11-07 12:56:51Z,2025-11-07 12:56:51Z,No
GEM/2025/B/6853318,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),8250,Ministry of Railways Indian Railways,2025-11-07 12:59:41Z,2025-11-07 12:59:41Z,No
GEM/2025/B/6843721,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),1000,Ministry of Railways Indian Railways,2025-11-07 12:58:11Z,2025-11-07 12:58:11Z,No
GEM/2025/B/6843115,LED Luminaire for Floodlight (V2) Conforming to IS 10322 (Part 5/Section 5),120,Ministry of Railways Indian Railways,2025-11-07 12:51:08Z,2025-11-07 12:51:08Z,No
GEM/2025/B/6843023,XLPE Cable for Working Voltages up to and Including 1.1 KV as per IS 7098 (Part 1),950,Ministry of Railways Indian Railways,2025-11-07 12:47:23Z,2025-11-07 12:47:23Z,No
GEM/2025/B/6840668,true rms clamp meter,62,Ministry of Railways Indian Railways,2025-11-07 12:45:52Z,2025-11-07 12:45:52Z,No
GEM/2025/B/6853953,"Xlpe Cables, Category C2 - FR - LSH, for Working Voltages From 3.3 KV up to and Including 33 KV as ",1500,Ministry of Railways Indian Railways,2025-11-07 13:02:10Z,2025-11-07 13:02:10Z,No
GEM/2025/B/6829060,"1 - 190170070000 - PLASTIC CAPS OD159 - as per unpriced bid,2 - 220745720000 - TUBEENDCOVEREXTFOROD",800,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-27 18:04:43Z,2025-10-27 18:04:43Z,No
GEM/2025/B/6800404,"INJ.LOW MOLECULAR HEPARIN 0.4ML,CAP.NITROGLYCERIN 2.6mg S.R.,TAB.ACENOCOUMAROL 1MG,TAB.ACETYL SALIC",4928000,"Ministry of Ports, Shipping and Waterways NA",2025-10-16 19:52:49Z,2025-10-16 19:52:49Z,No
GEM/2025/B/6857594,"KWCTCCA, BCW, CHEMBOND, VRCFP,OIL DISPERSANT, KEM, WATREATO, CHEMBOND DRW",15000,Ministry of Petroleum and Natural Gas NA,2025-11-06 16:29:35Z,2025-11-06 16:29:35Z,No
GEM/2025/B/6858006,Custom Bid for Services - 2 YR MAINT & REPAIR OF TRANSFORMERS,1,Ministry of Petroleum and Natural Gas NA,2025-11-06 16:34:35Z,2025-11-06 16:34:35Z,No
GEM/2025/B/6862707,"VZ7572999042_CS FLANGED BFV _BUTTERFLY VALVE_ 500NB_1,VZ7572999042_CS FLANGED BFV _BUTTERFLY VALVE_",7,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-06 17:47:03Z,2025-11-06 17:47:03Z,No
GEM/2025/B/6805658,Custom Bid for Services - 200145040 Conducting Third Party (External) Safety Audit for the FY 2025 ,1,Ministry of Power NA,2025-10-18 11:28:04Z,2025-10-18 11:28:04Z,No
GEM/2025/B/6863448,"AIR TO LP LINE SDV-1,AIR TO HP LINE SDV-2,MANDATORY SPARES FOR SDV-1&2,COMMISSIONING SPARES FOR SDV",4,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07 08:53:50Z,2025-11-07 08:53:50Z,No
GEM/2025/B/6843306,"Custom Bid for Services - AMC OF CAESAR-II SOFTWARE-3YRS,Custom Bid for Services - AMC OF PVELITE S",2,Ministry of Petroleum and Natural Gas NA,2025-11-07 08:53:02Z,2025-11-07 08:53:02Z,No
GEM/2025/B/6863579,"CS BLIND FL 25NBX150RATING SA105 RF,CS BLIND FL 50NBX150RATING SA105 RF,4INCHFL WN RF125AA 150RATIN",1472,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07 09:40:22Z,2025-11-07 09:40:22Z,No
GEM/2025/B/6863526,Electronic Timers for EOT Cranes (Details as per Buyer specification document),140,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07 09:36:53Z,2025-11-07 09:36:53Z,No
GEM/2025/B/6832831,"Schedule_1_100261029_Item_10_M1897731073,Schedule_2_100261029_Item_20_M1897731130,Schedule_3_100261",82,Ministry of Power NA,2025-11-07 09:50:47Z,2025-11-07 09:50:47Z,No
GEM/2025/B/6804605,"Electric Two Wheeler - Motorcycle, Scooter and Moped",1,Ministry of Defence Department of Military Affairs,2025-10-17 17:04:59Z,2025-10-17 17:04:59Z,No
GEM/2025/B/6792393,"HIDIP PCA-CENTRI MEDIUM SLIDE, CODE: HD 010",600,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-17 18:19:59Z,2025-10-17 18:19:59Z,No
GEM/2025/B/6789904,PR 20041353 FOR HDPE BAG,800,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-17 18:05:12Z,2025-10-17 18:05:12Z,No
GEM/2025/B/6868146,"PRESSURE SWITCH TAG NO PSLL 3,PRESSURE SWITCH TAG NO PSHH 1,PRESSURE SWITCH TAG NO PSHH 2",5,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-08 09:36:09Z,2025-11-08 09:36:09Z,No
GEM/2025/B/6858355,"BACKING COMPOUND FOR CONE CRUSHER-1, 2, 3,LOCKING COMPOUND FOR CONE CRUSHER",704,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-08 09:51:42Z,2025-11-08 09:51:42Z,No
GEM/2025/B/6866979,"1 - 156153570000 - SW 90DEG ELBOW 20NB 3000 SA105 LR - as per unpriced bid,2 - 156152950000 - CS 90",1637,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07 17:08:22Z,2025-11-07 17:08:22Z,No
GEM/2025/B/6861892,"TAB.ITRACONAZOLE100MG,TAB.TERBINAFINE 250 MG,TAB.GRISEOFULVIN 250 MG,TAB.ITRACONOZOLE 200 MG,TAB.AL",8514300,"Ministry of Ports, Shipping and Waterways NA",2025-11-07 17:18:02Z,2025-11-07 17:18:02Z,No
GEM/2025/B/6839395,Dot Matrix Printers (V2),66,Ministry of Railways Indian Railways,2025-11-07 17:28:27Z,2025-11-07 17:28:27Z,No
GEM/2025/B/6867060,Hydrogen Peroxide (H2O2),1040,Ministry of Petroleum and Natural Gas NA,2025-11-07 17:44:21Z,2025-11-07 17:44:21Z,No
GEM/2025/B/6846934,"BATTERY BANK, 2 V, 200 Ah,BATTERY BANK, 220V DC, 2V CELL, 100AH, UPS",2,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-07 17:33:53Z,2025-11-07 17:33:53Z,No
GEM/2025/B/6867272,Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 2500 km x 320 hours; Local 24*7,1,Ministry of Finance Department of Revenue,2025-11-07 17:50:55Z,2025-11-07 17:50:55Z,No
GEM/2025/B/6843304,LED Garden Light (V2),1000,Ministry of Railways Indian Railways,2025-11-07 17:58:01Z,2025-11-07 17:58:01Z,No
GEM/2025/B/6811034,Corrosion Inhibitor Injection System,1,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,2025-10-23 17:21:17Z,2025-10-23 17:21:17Z,No
GEM/2025/B/6871752,Plotter White Paper Rolls,200,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-10 11:13:07Z,2025-11-10 11:13:07Z,No
GEM/2025/B/6843387,LED Diving Torch Light (Diving Instruments or Accessories),11,Ministry of Defence Department of Military Affairs,2025-10-31 12:26:22Z,2025-10-31 12:26:22Z,No
GEM/2025/B/6842747,Custom Bid for Services - EMBELISHMENT OF DOUBLE CABIN ACCOMODATION AT P-41 BUILDING,1,Ministry of Defence Department of Military Affairs,2025-11-10 11:13:56Z,2025-11-10 11:13:56Z,No
GEM/2025/B/6842452,Water Quality Meters / Analyzers,6,Ministry of Defence Department of Military Affairs,2025-10-31 10:27:27Z,2025-10-31 10:27:27Z,No
GEM/2025/B/6838121,Surface Resistivity Meter (V2),1,Ministry of Jal Shakti Department of Water Resources River Development and Ganga Rejuvenation,2025-10-30 10:15:35Z,2025-10-30 10:15:35Z,No
GEM/2025/B/6872140,"Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Pressure Sensitive ",2472,Ministry of Defence Department of Military Affairs,2025-11-10 11:55:46Z,2025-11-10 11:55:46Z,No
GEM/2025/B/6872124,Electric Ceiling Fan with BLDC Motor (V3) ISI Marked to IS 374,152,Ministry of Railways Indian Railways,2025-11-10 11:59:04Z,2025-11-10 11:59:04Z,No
GEM/2025/B/6871341,"RECT, DIODE BRDG, 415V AC+ /- 10% , 100A",100,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-11-10 10:06:31Z,2025-11-10 10:06:31Z,No
GEM/2025/B/6791900,Customized AMC/CMC for Pre-owned Products - RIM Seal Systems; As per tender; Annual Maintenance Con,1,Ministry of Petroleum and Natural Gas NA,2025-10-17 13:53:59Z,2025-10-17 13:53:59Z,No
GEM/2025/B/6841102,INTRINSICALLY SAFE MOBILE PHONE,2,Ministry of Petroleum and Natural Gas NA,2025-10-30 17:01:16Z,2025-10-30 17:01:16Z,No
GEM/2025/B/6480524,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",20,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-07-24 16:04:20Z,2025-07-24 16:04:20Z,No
GEM/2025/B/6872253,Electric Ceiling Fan with BLDC Motor (V3) ISI Marked to IS 374,109,Ministry of Railways Indian Railways,2025-11-10 12:09:17Z,2025-11-10 12:09:17Z,No
GEM/2025/B/6872211,"Desktop Calculator - Electronics,Domestic Mugs - Bathroom",18,Ministry of Defence Department of Military Affairs,2025-11-10 12:04:31Z,2025-11-10 12:04:31Z,No
GEM/2025/B/6871962,Small Bore Fittings Rate Contract for Minor Projects,40000,Ministry of Petroleum and Natural Gas NA,2025-11-10 12:06:24Z,2025-11-10 12:06:24Z,No
GEM/2025/B/6872272,"BEARING (MODEL: A5-S607SSQZK4V GJ-231),BEARING (MODEL: A5-S63800SSQZK4V GJ-231),BEARING (MODEL: A5-",200,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-10 12:16:17Z,2025-11-10 12:16:17Z,No
GEM/2025/B/6783039,"Mullite shape 31930M,Mullite shape 31941M,Mullite shape 31946M,Mullite shape 31983M,Mullite shape 3",41710,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-25 10:26:54Z,2025-10-25 10:26:54Z,No
GEM/2025/B/6835074,Spray Nozzle,1,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-29 13:01:33Z,2025-10-29 13:01:33Z,No
GEM/2025/B/6828474,Polyaluminium Chloride as per IS 15573,400000,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-29 09:49:02Z,2025-10-29 09:49:02Z,No
GEM/2025/B/6831699,"LG ASSEMBLY,NCO BOILER,CC1000,IBR,LG ASSEMBLY,16LG304AB,CC980,IBR,LG ASSEMBLY,14LG5703,CC1750,NON I",11,Ministry of Petroleum and Natural Gas NA,2025-10-29 16:13:05Z,2025-10-29 16:13:05Z,No
GEM/2025/B/6826480,SUPPLY OF SPARES FOR VAPOUR ABSORPTION MACHINE (VAM) FOR AC SYSTEM,1,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-10-29 16:39:34Z,2025-10-29 16:39:34Z,No
GEM/2025/B/6824551,"Item No 10,Item No 20,Item No 30,Item No 40,Item No 50,Item No 60,Item No 70,Item No 80,Item No 90,",54,Ministry of Petroleum and Natural Gas NA,2025-10-25 16:44:38Z,2025-10-25 16:44:38Z,No
GEM/2025/B/6821110,"ROUND MELAMINE PLATE,TABLE WATER GLASS STAND,CRUET SET,SS TEA CONTAINER CAPACITY 10 LTR,HOT AND COL",173,Ministry of Defence Department of Military Affairs,2025-10-25 15:52:32Z,2025-10-25 15:52:32Z,No
GEM/2025/B/6778952,"PR 100257597 00010 M5101906013 U-SEALING RING, MACHINED, 01050109000/5,PR 100257597 00020 M51019060",3,Ministry of Power NA,2025-10-15 19:19:51Z,2025-10-15 19:19:51Z,No
GEM/2025/B/6753325,Warranty for 14 Nos of Extreme X460-G2 Switches,1,Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-18 17:27:07Z,2025-10-18 17:27:07Z,No
GEM/2025/B/6872772,"FITTING and WELDING,CARPENTARY Shops,MACHINE SHOP,Fist Aid Kit,WELDING Section General Items,Gas Cu",1201,"Ministry of Ports, Shipping and Waterways NA",2025-11-10 13:23:20Z,2025-11-10 13:23:20Z,No
